Penyakit,Gejala 1,Gejala 2,Gejala 3,Gejala 4,Gejala 5,Gejala 6,Gejala 7,Gejala 8,Gejala 9,Gejala 10,Gejala 11,Gejala 12,Gejala 13,Gejala 14,Gejala 15,Gejala 16,Gejala 17,Gejala 18,Gejala 19
Nematodosis,Bulu berdiri,Kulit kering,Anemia,Bulu kusam,Busung di bawah rahang ,Kotoran bau asam butirat,Kotoran berlendir dan berdarah ,,,,,,,,,,,,
Nematodosis,Tidak nafsu makan,Kulit kering,Anemia,Bulu kusam,Busung di bawah rahang ,Kotoran bau asam butirat,Kotoran berlendir dan berdarah ,,,,,,,,,,,,
Nematodosis,Busung di bawah rahang ,Tidak nafsu makan,Kotoran berlendir dan berdarah ,Kotoran bau asam butirat,Bulu berdiri,Bulu kusam,Anemia,Kulit kering,,,,,,,,,,,
Nematodosis,Tidak nafsu makan,Busung di bawah rahang ,Kotoran berlendir dan berdarah ,Bulu kusam,Kulit kering,Anemia,Bulu berdiri,Kotoran bau asam butirat,,,,,,,,,,,
Nematodosis,Anemia,Bulu berdiri,Busung di bawah rahang ,Kotoran bau asam butirat,Bulu kusam,Kulit kering,Tidak nafsu makan,Kotoran berlendir dan berdarah ,,,,,,,,,,,
Nematodosis,Tidak nafsu makan,Kotoran bau asam butirat,Bulu kusam,Busung di bawah rahang ,Anemia,Kotoran berlendir dan berdarah ,Bulu berdiri,Kulit kering,,,,,,,,,,,
Nematodosis,Kotoran berlendir dan berdarah ,Anemia,Busung di bawah rahang ,Bulu kusam,Kulit kering,Tidak nafsu makan,Bulu berdiri,Kotoran bau asam butirat,,,,,,,,,,,
Thelazia,Pembengkakan mata,Luka cornea mata,Kekeruhan cornea mata ,Photophobia,Lakrimasi,Terdapat cacing di mata,Kebutaan,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Luka cornea mata,Kekeruhan cornea mata ,Photophobia,Lakrimasi,Terdapat cacing di mata,,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Luka cornea mata,Kekeruhan cornea mata ,Photophobia,Lakrimasi,Kebutaan,,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Luka cornea mata,Kekeruhan cornea mata ,Photophobia,Terdapat cacing di mata,Kebutaan,,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Luka cornea mata,Kekeruhan cornea mata ,Lakrimasi,Terdapat cacing di mata,Kebutaan,,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Luka cornea mata,Photophobia,Lakrimasi,Terdapat cacing di mata,Kebutaan,,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Kekeruhan cornea mata ,Photophobia,Lakrimasi,Terdapat cacing di mata,Kebutaan,,,,,,,,,,,,,
Thelazia,Luka cornea mata,Kekeruhan cornea mata ,Photophobia,Lakrimasi,Terdapat cacing di mata,Kebutaan,,,,,,,,,,,,,
Thelazia,Kekeruhan cornea mata ,Terdapat cacing di mata,Lakrimasi,Pembengkakan mata,Kebutaan,Luka cornea mata,Photophobia,,,,,,,,,,,,
Thelazia,Pembengkakan mata,Photophobia,Kekeruhan cornea mata ,Lakrimasi,Luka cornea mata,Kebutaan,Terdapat cacing di mata,,,,,,,,,,,,
Thelazia,Photophobia,Pembengkakan mata,Kebutaan,Luka cornea mata,Terdapat cacing di mata,Kekeruhan cornea mata ,Lakrimasi,,,,,,,,,,,,
Thelazia,Kebutaan,Pembengkakan mata,Photophobia,Lakrimasi,Terdapat cacing di mata,Kekeruhan cornea mata ,Luka cornea mata,,,,,,,,,,,,
Thelazia,Lakrimasi,Terdapat cacing di mata,Kekeruhan cornea mata ,Pembengkakan mata,Photophobia,Kebutaan,Luka cornea mata,,,,,,,,,,,,
Thelazia,Kebutaan,Photophobia,Lakrimasi,Pembengkakan mata,Terdapat cacing di mata,Luka cornea mata,Kekeruhan cornea mata ,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit mengeras ,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit mengeras ,Kulit menebal serta melipat-lipat ,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit mengeras ,Bulu rontok,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Luka-luka dan lecet,Kulit mengeras ,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Lepuh bernanah pada kulit,Kulit mengeras ,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggosok tubuh ke dinding ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit mengeras ,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,,
Scabies,Gatal hebat ,Menggigit gigit tubuh ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit mengeras ,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,,
Scabies,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Kulit mengeras ,Kulit menebal serta melipat-lipat ,Bulu rontok,,,,,,,,,,,,
Scabies,Menggosok tubuh ke dinding ,Lepuh bernanah pada kulit,Bulu rontok,Luka-luka dan lecet,Gatal hebat ,Kulit mengeras ,Kulit menebal serta melipat-lipat ,Menggigit gigit tubuh ,,,,,,,,,,,
Scabies,Kulit mengeras ,Luka-luka dan lecet,Kulit menebal serta melipat-lipat ,Gatal hebat ,Lepuh bernanah pada kulit,Bulu rontok,Menggosok tubuh ke dinding ,Menggigit gigit tubuh ,,,,,,,,,,,
Scabies,Bulu rontok,Kulit mengeras ,Menggosok tubuh ke dinding ,Gatal hebat ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Menggigit gigit tubuh ,Kulit menebal serta melipat-lipat ,,,,,,,,,,,
Scabies,Gatal hebat ,Kulit menebal serta melipat-lipat ,Luka-luka dan lecet,Lepuh bernanah pada kulit,Bulu rontok,Kulit mengeras ,Menggigit gigit tubuh ,Menggosok tubuh ke dinding ,,,,,,,,,,,
Scabies,Menggigit gigit tubuh ,Kulit mengeras ,Gatal hebat ,Kulit menebal serta melipat-lipat ,Lepuh bernanah pada kulit,Bulu rontok,Menggosok tubuh ke dinding ,Luka-luka dan lecet,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Terlihat lesu,Mengerang  kesakitan,Tidak nafsu makan,Kesulitan bernapas ,Perut kembung,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Terlihat lesu,Mengerang  kesakitan,Tidak nafsu makan,Kesulitan bernapas ,Perut kembung,,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Terlihat lesu,Mengerang  kesakitan,Tidak nafsu makan,Kesulitan bernapas ,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Terlihat lesu,Mengerang  kesakitan,Tidak nafsu makan,Perut kembung,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Terlihat lesu,Mengerang  kesakitan,Kesulitan bernapas ,Perut kembung,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Terlihat lesu,Tidak nafsu makan,Kesulitan bernapas ,Perut kembung,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Mengerang  kesakitan,Tidak nafsu makan,Kesulitan bernapas ,Perut kembung,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,,
Bloat,Terlihat lesu,Mengerang  kesakitan,Tidak nafsu makan,Kesulitan bernapas ,Perut kembung,Menjulurkan lehernya saat berbaring,,,,,,,,,,,,,
Bloat,Tidak nafsu makan,Kesulitan bernapas ,Perut kembung,Menjulurkan lehernya saat berbaring,Mengerang  kesakitan,Terlihat lesu,Perut sebelah kiri membesar,,,,,,,,,,,,
Bloat,Perut sebelah kiri membesar,Mengerang  kesakitan,Kesulitan bernapas ,Terlihat lesu,Tidak nafsu makan,Menjulurkan lehernya saat berbaring,Perut kembung,,,,,,,,,,,,
Bloat,Menjulurkan lehernya saat berbaring,Mengerang  kesakitan,Kesulitan bernapas ,Terlihat lesu,Perut sebelah kiri membesar,Tidak nafsu makan,Perut kembung,,,,,,,,,,,,
Bloat,Mengerang  kesakitan,Perut kembung,Perut sebelah kiri membesar,Terlihat lesu,Tidak nafsu makan,Menjulurkan lehernya saat berbaring,Kesulitan bernapas ,,,,,,,,,,,,
Bloat,Menjulurkan lehernya saat berbaring,Tidak nafsu makan,Kesulitan bernapas ,Mengerang  kesakitan,Perut kembung,Terlihat lesu,Perut sebelah kiri membesar,,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Berkeringat darah,Kotoran berdarah,Keguguran,Hypersalivasi,Kematian mendadak,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Berkeringat darah,Kotoran berdarah,Keguguran,Hypersalivasi,,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Berkeringat darah,Kotoran berdarah,Keguguran,Kematian mendadak,,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Berkeringat darah,Kotoran berdarah,Hypersalivasi,Kematian mendadak,,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Berkeringat darah,Keguguran,Hypersalivasi,Kematian mendadak,,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Kotoran berdarah,Keguguran,Hypersalivasi,Kematian mendadak,,,,,,,,,,,,
Jembrana,Demam tinggi,Pembengkakan kelenjar limfe,Berkeringat darah,Kotoran berdarah,Keguguran,Hypersalivasi,Kematian mendadak,,,,,,,,,,,,
Jembrana,Demam tinggi,Luka pada selaput lendir mulut,Berkeringat darah,Kotoran berdarah,Keguguran,Hypersalivasi,Kematian mendadak,,,,,,,,,,,,
Jembrana,Pembengkakan kelenjar limfe,Luka pada selaput lendir mulut,Berkeringat darah,Kotoran berdarah,Keguguran,Hypersalivasi,Kematian mendadak,,,,,,,,,,,,
Jembrana,Pembengkakan kelenjar limfe,Hypersalivasi,Berkeringat darah,Kematian mendadak,Keguguran,Demam tinggi,Kotoran berdarah,Luka pada selaput lendir mulut,,,,,,,,,,,
Jembrana,Luka pada selaput lendir mulut,Demam tinggi,Kematian mendadak,Keguguran,Hypersalivasi,Kotoran berdarah,Berkeringat darah,Pembengkakan kelenjar limfe,,,,,,,,,,,
Jembrana,Demam tinggi,Hypersalivasi,Keguguran,Kotoran berdarah,Pembengkakan kelenjar limfe,Kematian mendadak,Luka pada selaput lendir mulut,Berkeringat darah,,,,,,,,,,,
Jembrana,Luka pada selaput lendir mulut,Hypersalivasi,Keguguran,Pembengkakan kelenjar limfe,Kematian mendadak,Demam tinggi,Kotoran berdarah,Berkeringat darah,,,,,,,,,,,
Jembrana,Keguguran,Luka pada selaput lendir mulut,Demam tinggi,Berkeringat darah,Kotoran berdarah,Hypersalivasi,Kematian mendadak,Pembengkakan kelenjar limfe,,,,,,,,,,,
Jembrana,Hypersalivasi,Demam tinggi,Luka pada selaput lendir mulut,Keguguran,Kematian mendadak,Kotoran berdarah,Berkeringat darah,Pembengkakan kelenjar limfe,,,,,,,,,,,
Akabane,Keguguran,Mumifikasi fetus,Kelahiran cacat,Kebutaan,Gangguan regurgitasi,Keguguran,,,,,,,,,,,,,
Akabane,Keguguran,Mumifikasi fetus,Kelahiran cacat,Kebutaan,Gangguan regurgitasi,,,,,,,,,,,,,,
Akabane,Keguguran,Mumifikasi fetus,Kelahiran cacat,Kebutaan,Keguguran,,,,,,,,,,,,,,
Akabane,Keguguran,Mumifikasi fetus,Kelahiran cacat,Gangguan regurgitasi,Keguguran,,,,,,,,,,,,,,
Akabane,Keguguran,Mumifikasi fetus,Kebutaan,Gangguan regurgitasi,Keguguran,,,,,,,,,,,,,,
Akabane,Keguguran,Kelahiran cacat,Kebutaan,Gangguan regurgitasi,Keguguran,,,,,,,,,,,,,,
Akabane,Mumifikasi fetus,Kelahiran cacat,Kebutaan,Gangguan regurgitasi,Keguguran,,,,,,,,,,,,,,
Akabane,Mumifikasi fetus,Keguguran,Gangguan regurgitasi,Kelahiran cacat,Kebutaan,Keguguran,,,,,,,,,,,,,
Akabane,Keguguran,Mumifikasi fetus,Kebutaan,Gangguan regurgitasi,Kelahiran cacat,Keguguran,,,,,,,,,,,,,
Akabane,Mumifikasi fetus,Kelahiran cacat,Kebutaan,Gangguan regurgitasi,Keguguran,Keguguran,,,,,,,,,,,,,
Akabane,Kelahiran cacat,Gangguan regurgitasi,Kebutaan,Keguguran,Mumifikasi fetus,Keguguran,,,,,,,,,,,,,
Akabane,Keguguran,Kebutaan,Kelahiran cacat,Mumifikasi fetus,Gangguan regurgitasi,Keguguran,,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Kesulitan bernapas,Pembesaran organ,Tidak nafsu makan,Pembengkakan kelenjar limfe,Pincang,Kegagalan jantung,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Kesulitan bernapas,Pembesaran organ,Tidak nafsu makan,Pembengkakan kelenjar limfe,Pincang,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Kesulitan bernapas,Pembesaran organ,Tidak nafsu makan,Pembengkakan kelenjar limfe,Kegagalan jantung,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Kesulitan bernapas,Pembesaran organ,Tidak nafsu makan,Pincang,Kegagalan jantung,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Kesulitan bernapas,Pembesaran organ,Pembengkakan kelenjar limfe,Pincang,Kegagalan jantung,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Kesulitan bernapas,Tidak nafsu makan,Pembengkakan kelenjar limfe,Pincang,Kegagalan jantung,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kondisi lemah,Pembesaran organ,Tidak nafsu makan,Pembengkakan kelenjar limfe,Pincang,Kegagalan jantung,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Kesulitan bernapas,Pembesaran organ,Tidak nafsu makan,Pembengkakan kelenjar limfe,Pincang,Kegagalan jantung,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Kondisi lemah,Kesulitan bernapas,Pembesaran organ,Tidak nafsu makan,Pembengkakan kelenjar limfe,Pincang,Kegagalan jantung,,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tidak nafsu makan,Pembesaran organ,Kesulitan bernapas,Pembengkakan kelenjar limfe,Pincang,Tubuh kurus,Kegagalan jantung,Kondisi lemah,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Tubuh kurus,Pincang,Pembesaran organ,Kegagalan jantung,Tidak nafsu makan,Pembengkakan kelenjar limfe,Kesulitan bernapas,Kondisi lemah,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Kondisi lemah,Pembesaran organ,Kesulitan bernapas,Tubuh kurus,Pembengkakan kelenjar limfe,Kegagalan jantung,Tidak nafsu makan,Pincang,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Kesulitan bernapas,Pembesaran organ,Kegagalan jantung,Kondisi lemah,Tidak nafsu makan,Pembengkakan kelenjar limfe,Pincang,Tubuh kurus,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Pembengkakan kelenjar limfe,Kesulitan bernapas,Pincang,Tidak nafsu makan,Kondisi lemah,Pembesaran organ,Kegagalan jantung,Tubuh kurus,,,,,,,,,,,
Enzootic Bovine leukosis (EBL),Pembesaran organ,Pincang,Kesulitan bernapas,Kegagalan jantung,Kondisi lemah,Tidak nafsu makan,Tubuh kurus,Pembengkakan kelenjar limfe,,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Hypersalivasi,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Terlihat lesu,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Terlihat lesu,Hypersalivasi,Penurunan produksi susu,Keguguran,Edema kornea,Terlihat gelisah,Red nose,Radang hidung dan tenggorokan,Lakrimasi,,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Terlihat gelisah,Radang hidung dan tenggorokan,Keguguran,Demam tinggi,Penurunan produksi susu,Red nose,Hypersalivasi,Terlihat lesu,Lakrimasi,Edema kornea,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Red nose,Edema kornea,Keguguran,Terlihat gelisah,Hypersalivasi,Demam tinggi,Penurunan produksi susu,Lakrimasi,Terlihat lesu,Radang hidung dan tenggorokan,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Demam tinggi,Keguguran,Terlihat gelisah,Hypersalivasi,Lakrimasi,Terlihat lesu,Edema kornea,Red nose,Radang hidung dan tenggorokan,Penurunan produksi susu,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Hypersalivasi,Penurunan produksi susu,Terlihat lesu,Terlihat gelisah,Lakrimasi,Radang hidung dan tenggorokan,Red nose,Demam tinggi,Keguguran,Edema kornea,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Edema kornea,Demam tinggi,Hypersalivasi,Red nose,Lakrimasi,Radang hidung dan tenggorokan,Penurunan produksi susu,Terlihat lesu,Terlihat gelisah,Keguguran,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Penurunan produksi susu,Hypersalivasi,Terlihat lesu,Radang hidung dan tenggorokan,Red nose,Keguguran,Demam tinggi,Lakrimasi,Terlihat gelisah,Edema kornea,,,,,,,,,
Infectious Bovine Rhinotracheitis (IBR),Radang hidung dan tenggorokan,Edema kornea,Penurunan produksi susu,Lakrimasi,Terlihat gelisah,Terlihat lesu,Hypersalivasi,Red nose,Keguguran,Demam tinggi,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Kelumpuhan,Pembengkakan otot gerak,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Kelumpuhan,Pembengkakan otot gerak,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan paha,,,,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Kelumpuhan,Pembengkakan otot gerak,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan bahu,,,,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Kelumpuhan,Pembengkakan otot gerak,Terdengar suara krepitasi,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Kelumpuhan,Pembengkakan otot gerak,Kenaikan suhu rektal,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Kelumpuhan,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,,
Blackleg,Kematian mendadak,Terlihat lesu,Pembengkakan otot gerak,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,,
Blackleg,Kematian mendadak,Kelumpuhan,Pembengkakan otot gerak,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,,
Blackleg,Terlihat lesu,Kelumpuhan,Pembengkakan otot gerak,Terdengar suara krepitasi,Kenaikan suhu rektal,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,,
Blackleg,Pembengkakan paha,Kematian mendadak,Pembengkakan otot gerak,Terlihat lesu,Kelumpuhan,Kenaikan suhu rektal,Terdengar suara krepitasi,Pembengkakan bahu,,,,,,,,,,,
Blackleg,Kenaikan suhu rektal,Terdengar suara krepitasi,Pembengkakan bahu,Kematian mendadak,Kelumpuhan,Terlihat lesu,Pembengkakan paha,Pembengkakan otot gerak,,,,,,,,,,,
Blackleg,Terlihat lesu,Pembengkakan otot gerak,Pembengkakan bahu,Pembengkakan paha,Terdengar suara krepitasi,Kelumpuhan,Kenaikan suhu rektal,Kematian mendadak,,,,,,,,,,,
Blackleg,Kelumpuhan,Kematian mendadak,Terlihat lesu,Kenaikan suhu rektal,Pembengkakan paha,Terdengar suara krepitasi,Pembengkakan bahu,Pembengkakan otot gerak,,,,,,,,,,,
Blackleg,Terdengar suara krepitasi,Pembengkakan otot gerak,Kelumpuhan,Kenaikan suhu rektal,Terlihat lesu,Pembengkakan bahu,Kematian mendadak,Pembengkakan paha,,,,,,,,,,,
Blackleg,Kematian mendadak,Kenaikan suhu rektal,Kelumpuhan,Terlihat lesu,Terdengar suara krepitasi,Pembengkakan otot gerak,Pembengkakan paha,Pembengkakan bahu,,,,,,,,,,,
Blackleg,Terdengar suara krepitasi,Kenaikan suhu rektal,Terlihat lesu,Pembengkakan paha,Pembengkakan bahu,Pembengkakan otot gerak,Kelumpuhan,Kematian mendadak,,,,,,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Meningitis ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Kelumpuhan,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Sendi bengkak,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Stres,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
Colibacillosis,Koma,Suhu subnormal,Selaput lendir pucat,Mulut basah,Denyut jantung tak teratur,Tidak nafsu makan,Kondisi lemah,Sendi bengkak,Kelumpuhan,Meningitis ,Mencret ,Dehidrasi,Kematian mendadak,,,,,,
